sentence_id,text,label,split,source_dataset,source_config
banking77-train-7481,"Errors keep showing up every time I try to make this transfer and I am on a time crunch,  could you please help.",35,train,banking77,default
banking77-train-7482,Why do my transfers keep failing?,35,train,banking77,default
banking77-train-7483,Why didn't this transfer work?,35,train,banking77,default
banking77-train-7484,"Hi, I have been transferring money to my friends since morning, but all my transactions were getting failed. Can you please look into this issue.",35,train,banking77,default
banking77-train-7485,"My transfer did not work, what was the reason?",35,train,banking77,default
banking77-train-7486,What do I need to do to correct this failed transfer?,35,train,banking77,default
banking77-train-7487,I tried to do a transfer and it hasn't worked!,35,train,banking77,default
banking77-train-7488,What went wrong when I tried to do my transfer?,35,train,banking77,default
banking77-train-7489,Why does it say my transfer failed?,35,train,banking77,default
banking77-train-7490,I don't think my transfer wen through. Why?,35,train,banking77,default
banking77-train-7491,How can I find out why my transfer didn't go through?,35,train,banking77,default
banking77-train-7492,"I needed to send my friends some money urgently.  I tried multiple times to transfer the money this morning, but the transfer keeps failing.  Can you tell me why the transfer is getting rejected?",35,train,banking77,default
banking77-train-7493,I tried to make a transfer and it failed.,35,train,banking77,default
banking77-train-7494,"After I attempted a transfer, it failed.",35,train,banking77,default
banking77-train-7495,I couldnt transfer money from my account.,35,train,banking77,default
banking77-train-7496,"What stopped my transfer, from being accepted?",35,train,banking77,default
banking77-train-7497,I've already tried 5 times to complete a transfer that's just standard. What's the deal? Is your system down at this time?,35,train,banking77,default
banking77-train-7498,What caused my transfer to fail?,35,train,banking77,default
banking77-train-7499,My transfer failed,35,train,banking77,default
banking77-train-7500,"I tried to make a transfer, but it didn't work.",35,train,banking77,default
banking77-train-7501,How is this transfer supposed to work? It's not working for me.,35,train,banking77,default
banking77-train-7502,"This morning, I tried to send money to my friends several times but each time the transfer fails.  Why does it keep failing?  The transfer gets rejected but I do not know what is causing it to be rejected.",35,train,banking77,default
banking77-train-7503,I'm trying to purchase a flat but i need my first payment for my mortgage to go through first. I keep getting an error. I'm not sure what is going on but i need help making this transfer.,35,train,banking77,default
banking77-train-7504,"My transfer failed, why?",35,train,banking77,default
banking77-train-7505,My transfer is failing when I try to do it.,35,train,banking77,default
banking77-train-7506,I can't seem to make a standard bank transfer. I have tried at least five times already but none of them are going through. Please tell me what is wrong?,35,train,banking77,default
banking77-train-7507,What may be the reason that my transfer did not go through?,35,train,banking77,default
banking77-train-7508,I tried to transfer money but it didn't go through,35,train,banking77,default
banking77-train-7509,My transfer didn't complete. Why can't I access funds?,35,train,banking77,default
banking77-train-7510,Been trying to transfer money this morning but keep getting rejected. I don't understand why this is happening.,35,train,banking77,default
banking77-train-7511,"Hi, I'm trying to purchase a flat and I'm needing the first payment for the mortgage to go through on the flat I'm trying to buy. For some reason I keep getting an error.can you assist in making this transfer? What is going on?",35,train,banking77,default
banking77-train-7512,My transfer didn't work how come?,35,train,banking77,default
banking77-train-7513,Hi I'm sending some money over to an investment bank I do business and the transaction is being rejected. I'm not sure why as I think I have the right details.,35,train,banking77,default
banking77-train-7514,I think my transfer failed. What do I do now?,35,train,banking77,default
banking77-train-7515,"I attempted a transfer, but it failed.",35,train,banking77,default
banking77-train-7516,I couldn't make a transfer,35,train,banking77,default
banking77-train-7517,Hello. I'm trying to transfer some money to a friend but it keeps getting rejected. can you help me?,35,train,banking77,default
banking77-train-7518,"The transfer keeps rejected, I tried to transfer some money to friends but it keeps getting rejected for some reason, Would you please check the issue?",35,train,banking77,default
banking77-train-7519,I've been trying to make a transfer and it doesn't seem to be working. (5 times) What is wrong with your system?,35,train,banking77,default
banking77-train-7520,Why are my transfers not going through.  I have tried over 4 times to get it to work.  This is just a simple transfer.  Is something else causing this in the system?  Is it broken?,35,train,banking77,default
banking77-train-7521,Why was I not able to complete my transfer?,35,train,banking77,default
banking77-train-7522,"The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue?",35,train,banking77,default
banking77-train-7523,Why was my transaction declined?,35,train,banking77,default
banking77-train-7524,Why wouldn't a transfer go through?,35,train,banking77,default
banking77-train-7525,Can you please tell me why my transfer failed?,35,train,banking77,default
banking77-train-7526,I did a transfer earlier but see that it failed to go through.,35,train,banking77,default
banking77-train-7527,Why has my payment not transferred?,35,train,banking77,default
banking77-train-7528,I tried to do a transfer but it didn't go through.,35,train,banking77,default
banking77-train-7529,The attempted transfer failed.,35,train,banking77,default
banking77-train-7530,I need help making this transfer. I keep getting an error. I'm trying to purchase a flat but i need my mortgage payment to go through first. Can you help?,35,train,banking77,default
banking77-train-7531,Why does my transfer keep failing? I've tried 5 times and they all failed.,35,train,banking77,default
banking77-train-7532,A mortgage payment I'm making is giving me an error message.  This is the first time I'm making this payment and want to know what's wrong.,35,train,banking77,default
banking77-train-7533,"Hi, can you tell me why my transfer keeps being rejected? I've been trying to send money to my friends this morning but failed every time and I have no idea why?",35,train,banking77,default
banking77-train-7534,I need assistance completing a transfer. I'm trying to purchase a flat and need the money for the initial mortgage payment. I keep getting an error and the transfer is not going through. What is going on here?,35,train,banking77,default
banking77-train-7535,What are the reasons that my mortgage payment won't go through? I'm getting an error and don't know how to correct to get this transfer to go through.,35,train,banking77,default
banking77-train-7536,Why was I unable to complete my transfer?,35,train,banking77,default
banking77-train-7537,"Hi, I'm buying my son Bertie a starter home in London.  I'm just trying to send the 5% deposit over to the agent. It's only £200,000 but seems to be throwing an error.  What is going on?  If I wait any longer the house prices might rise, can you look in to it please?",35,train,banking77,default
banking77-train-7538,I'm trying to make a bank transfer but It's not going through. Could there not be enough funds to transfer or something? Have I done it too many times?,35,train,banking77,default
banking77-train-7539,I need to know what is going on. I'm attempting to purchase a flat and need the money to pay on my initial mortgage payment. I'm only getting an error. Can you find out what's going on and help in making the transfer?,35,train,banking77,default
banking77-train-7540,Can you please explain why my transfer failed?,35,train,banking77,default
banking77-train-7541,I think youre system may be broken because I have tried transfer money 5x and it isnt working!  I'm not doing anything complicated it is what I usually do.,35,train,banking77,default
banking77-train-7542,I am trying to transfer money and something is going wrong.,35,train,banking77,default
banking77-train-7543,I am unsuccessfully trying to make a transfer can you help?,35,train,banking77,default
banking77-train-7544,"I can't transfer any money from my account to my friend's account, it keeps rejecting it. Can you tell me why? I have enough funds in my account to transfer.",35,train,banking77,default
banking77-train-7545,Why did the bank reject my transfer?,35,train,banking77,default
banking77-train-7546,"I tried and tried, but I could not complete my transfer. Tell me what is wrong.",35,train,banking77,default
banking77-train-7547,I'm getting an error when trying to make a payment. I want to purchase a flat but my mortgage payment needs to go through. Can you help me?,35,train,banking77,default
banking77-train-7548,The transger I tried to make failed.,35,train,banking77,default
banking77-train-7549,"When I tried to transfer funds to my friend today I was unable to do so, why?",35,train,banking77,default
banking77-train-7550,"I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.",35,train,banking77,default
banking77-train-7551,why do i have a failed transfer,35,train,banking77,default
banking77-train-7552,I've tried completing a very standard transfer and have already attempted it 5 times. What's going on here? Is there a problem with your system?,35,train,banking77,default
banking77-train-7553,"When I attempted to make a transfer, it failed.",35,train,banking77,default
banking77-train-7554,Why can't my transfer complete?,35,train,banking77,default
banking77-train-7555,Why can't I complete the transfer?,35,train,banking77,default
banking77-train-7556,I want to transfer money. How do I do that for my account?,65,train,banking77,default
banking77-train-7557,How do I transfer money into my account?,65,train,banking77,default
banking77-train-7558,How can I link my bank to my top up account?,65,train,banking77,default
banking77-train-7559,I have an account that is empty of funds. Can I transfer some from another bank?,65,train,banking77,default
banking77-train-7560,HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?,65,train,banking77,default
banking77-train-7561,Whats the transfer process,65,train,banking77,default
banking77-train-7562,How can you assist me on topping up on bank transfers to my account?,65,train,banking77,default
banking77-train-7563,Can I add money to my account via bank transfer?,65,train,banking77,default
banking77-train-7564,I want to op up my account by using bank transfer. How do I go about it?,65,train,banking77,default
banking77-train-7565,I have questions about how to transfer money to my account.,65,train,banking77,default
banking77-train-7566,I need to add money to my account. Can I do so via bank transfer?,65,train,banking77,default
banking77-train-7567,Can I use my bank account to send me more money?,65,train,banking77,default
banking77-train-7568,I can't figure out how to transfer money into my account.,65,train,banking77,default
banking77-train-7569,Can you please explain how to transfer money using the bank transfer process?,65,train,banking77,default
banking77-train-7570,How simple is it to transfer money into my account?,65,train,banking77,default
banking77-train-7571,How can my account have money transferred into it?,65,train,banking77,default
banking77-train-7572,"I am in desperate need to transfer funds from another account that i have into this one, how do i do that?",65,train,banking77,default
banking77-train-7573,How do I use bank transfer to top up my account?,65,train,banking77,default
banking77-train-7574,How do I top up?,65,train,banking77,default
banking77-train-7575,Why can I not transfer money into my account?,65,train,banking77,default
banking77-train-7576,How can I move money from an account at another bank to this one?,65,train,banking77,default
banking77-train-7577,What process should I use to transfer money into my account?,65,train,banking77,default
banking77-train-7578,"I want to transfer money into my account, what do I do?",65,train,banking77,default
banking77-train-7579,I need to deposit money to my account,65,train,banking77,default
banking77-train-7580,Can you transfer money to your card by bank transfer?,65,train,banking77,default
banking77-train-7581,What do you do to transfer money to my account?,65,train,banking77,default
banking77-train-7582,How can I move money from my account at a different bank to the account I have at this bank.,65,train,banking77,default
banking77-train-7583,Please provide details on how to top up my account using transfer option,65,train,banking77,default
banking77-train-7584,Where can I find out how to transfer money into my account.,65,train,banking77,default
banking77-train-7585,How does it work when I transfer money into my account?,65,train,banking77,default
banking77-train-7586,I need assistance with transferring funds to another account.,65,train,banking77,default
banking77-train-7587,How can I add money to my account from another account I have?,65,train,banking77,default
banking77-train-7588,I have money in a foreign account that I want to send to this account.,65,train,banking77,default
banking77-train-7589,How can I transfer money into my account?,65,train,banking77,default
banking77-train-7590,I need to move money from another bank to this account.,65,train,banking77,default
banking77-train-7591,I need to transfer money into this account from my other bank account.,65,train,banking77,default
banking77-train-7592,How do I go forth with bank transfers for top up accounts?,65,train,banking77,default
banking77-train-7593,"I have an account at another bank, but I want to transfer some of the money to my account here.
.",65,train,banking77,default
banking77-train-7594,"I want to do a bank transfer to this bank, from an account at another bank.",65,train,banking77,default
banking77-train-7595,What are my bank details so I can do a transfer?,65,train,banking77,default
banking77-train-7596,How would I use a bank transfer for topping my account?,65,train,banking77,default
banking77-train-7597,I would like to know how to transfer money into my account.,65,train,banking77,default
banking77-train-7598,My account is devoid of funds. Am I permitted to submit additional money via bank transfer?,65,train,banking77,default
banking77-train-7599,How does a bank transfer for topping my account work?,65,train,banking77,default
banking77-train-7600,I'd like to know how transferring my money into my account works.,65,train,banking77,default
banking77-train-7601,How is my money transferred to the account,65,train,banking77,default
banking77-train-7602,How do I top up my account with a bank transfer?,65,train,banking77,default
banking77-train-7603,I need to transfer money to my account from another bank,65,train,banking77,default
banking77-train-7604,I would like to transfer money into my account.,65,train,banking77,default
banking77-train-7605,I would like to transfer money from my checking account to my savings account.,65,train,banking77,default
banking77-train-7606,I want to transfer money into my account,65,train,banking77,default
banking77-train-7607,What transfer methods do you accept?,65,train,banking77,default
banking77-train-7608,"I need to transfer money into my account, and I don't know how to do that.",65,train,banking77,default
banking77-train-7609,"I need to transfer money into my account, HOW?",65,train,banking77,default
banking77-train-7610,Can I transfer money to my card via bank-transfer?,65,train,banking77,default
banking77-train-7611,How can I transfer some money into a foreign account?,65,train,banking77,default
banking77-train-7612,I need to know the process to transfer money into my account.,65,train,banking77,default
banking77-train-7613,Can I add money to top up my account via a bank transfer?,65,train,banking77,default
banking77-train-7614,What currencies can I use to top up my account?,65,train,banking77,default
banking77-train-7615,How do I top up my account using transfer?,65,train,banking77,default
banking77-train-7616,Account topping up bank transfers to my account assistance please?,65,train,banking77,default
banking77-train-7617,I want to take some funds from my other bank account and add them to this one.,65,train,banking77,default
banking77-train-7618,I need more money in my account. Can I add more by transferring?,65,train,banking77,default
banking77-train-7619,How do I go about transferring money into my bank account?,65,train,banking77,default
banking77-train-7620,How do I go forth on transferring a sum of money from one account to another?,65,train,banking77,default
banking77-train-7621,How do I initiated a bank transfer to top up?,65,train,banking77,default
banking77-train-7622,How can I transfer money between accounts?,65,train,banking77,default
banking77-train-7623,Whats the process of tranfering money into an account?,65,train,banking77,default
banking77-train-7624,"I would like to top up my account with a bank transfer, is that allowed?",65,train,banking77,default
banking77-train-7625,How can I deposit money to my account?,65,train,banking77,default
banking77-train-7626,I have zero dollars in my account. Can I submit additional funds via bank transfer?,65,train,banking77,default
banking77-train-7627,What are the steps for  making a transfer for topping up?,65,train,banking77,default
banking77-train-7628,"For my account, how do I transfer money in?",65,train,banking77,default
banking77-train-7629,How do I transfer money between two of my accounts?,65,train,banking77,default
banking77-train-7630,What is the procedure to transfer money to my account?,65,train,banking77,default
banking77-train-7631,Is a bank transfer acceptable for topping up my account?,65,train,banking77,default
banking77-train-7632,I have no more money in my account.  Is there a way to do a bank transfer to put money into my account?,65,train,banking77,default
banking77-train-7633,I need to transfer funds from my other bank account into this bank account.,65,train,banking77,default
banking77-train-7634,I want to transfer a sum of money from another bank account I have into this one,65,train,banking77,default
banking77-train-7635,Can I transfer money to my account with the app?,65,train,banking77,default
banking77-train-7636,Can you tell me how transferring money into my account works?,65,train,banking77,default
banking77-train-7637,Help! My account doesn't show any funds. Is transferring funds an option I can use?,65,train,banking77,default
banking77-train-7638,How do I transfer cash my into my account?,65,train,banking77,default
banking77-train-7639,How can I top up my account by bank transfer?,65,train,banking77,default
banking77-train-7640,I was wondering about transferring money into my account and how it works.  Can you tell me about that?,65,train,banking77,default
banking77-train-7641,My money is all gone. What ways are okay to add money to my account?,65,train,banking77,default
banking77-train-7642,I need to move money from one of my other accounts to this one.,65,train,banking77,default
banking77-train-7643,What is the process for transferring money into my account?,65,train,banking77,default
banking77-train-7644,Tell me how to top up my account using bank transfer.,65,train,banking77,default
banking77-train-7645,Can I top-up my card using a bank transfer.,65,train,banking77,default
banking77-train-7646,Can I use a bank transfer to add money to my account?,65,train,banking77,default
banking77-train-7647,"I want to top up by transfering accounts, What do I do?",65,train,banking77,default
banking77-train-7648,show me how to transfer to my account,65,train,banking77,default
banking77-train-7649,How does your app transfer the money,65,train,banking77,default
banking77-train-7650,How do I deposit through bank transfer?,65,train,banking77,default
banking77-train-7651,My account is depleted. Can I transfer funds from another bank?,65,train,banking77,default
banking77-train-7652,Can you please explain the topping up transfer process?,65,train,banking77,default
banking77-train-7653,What can I expect if I use bank transfer to top up my account?,65,train,banking77,default
banking77-train-7654,I want to transfer some money from my other bank account into this one.,65,train,banking77,default
banking77-train-7655,I want to transfer money from another account into this one.,65,train,banking77,default
banking77-train-7656,I would like to move money from one account to another to top off my account. Can you explain how I can do that?,65,train,banking77,default
banking77-train-7657,Can I withdraw money from another bank and transfer it into my empty account?,65,train,banking77,default
banking77-train-7658,How can I go about transferring money to my account?,65,train,banking77,default
banking77-train-7659,How can I transfer money to this account from another bank?,65,train,banking77,default
banking77-train-7660,can i transfer money i the app,65,train,banking77,default
banking77-train-7661,How do I transfer money from one bank account to another?,65,train,banking77,default
banking77-train-7662,What steps are taken to transfer money into my account?,65,train,banking77,default
banking77-train-7663,I am out of money in my account and I was wondering if I could do a bank transfer is put more in it?,65,train,banking77,default
banking77-train-7664,Can you please explain how bank transfers work?,65,train,banking77,default
banking77-train-7665,Can you help me transfer funds from another bank account to this account?,65,train,banking77,default
banking77-train-7666,I am looking to transfer some money from my other bank account into this one.,65,train,banking77,default
banking77-train-7667,where do i go to transfer money from one account to this one,65,train,banking77,default
banking77-train-7668,I need money put into this account from another one.,65,train,banking77,default
banking77-train-7669,Do you know how I can verify that I did a top-up to my card?,71,train,banking77,default
banking77-train-7670,where is the code for verifying the top up card?,71,train,banking77,default
banking77-train-7671,The top-up card is verified how?,71,train,banking77,default
banking77-train-7672,Tell me about verifying top-up,71,train,banking77,default
banking77-train-7673,What is the verification code for my top up card?,71,train,banking77,default
banking77-train-7674,Explain to me how to verify the top-up card.,71,train,banking77,default
banking77-train-7675,How can I verify my top-up card?,71,train,banking77,default
banking77-train-7676,Can you show me how to verify the top-up card?,71,train,banking77,default
banking77-train-7677,Can you explain to me the way to verify my top up has gone through?,71,train,banking77,default
banking77-train-7678,I can't find the top-up card verification code.,71,train,banking77,default
banking77-train-7679,I would like to receive instructions showing the verification process for top up cards..,71,train,banking77,default
banking77-train-7680,Where is the top-up verification code located?,71,train,banking77,default
banking77-train-7681,For what reason must I authenticate the top up?,71,train,banking77,default
banking77-train-7682,what's my top-up verification code?,71,train,banking77,default
banking77-train-7683,Why do the top-ups need to be verified?,71,train,banking77,default
banking77-train-7684,Does the top-up need verified?,71,train,banking77,default
banking77-train-7685,I am having trouble finding the top-up card verification code.,71,train,banking77,default
banking77-train-7686,Why do you ask for top-up verification?,71,train,banking77,default
banking77-train-7687,Where can I find the top up verification code?,71,train,banking77,default
banking77-train-7688,How is top-up verified?,71,train,banking77,default
banking77-train-7689,Do I need to verify my top-up card?,71,train,banking77,default
banking77-train-7690,How do i verify my card?,71,train,banking77,default
banking77-train-7691,What is the point of verifying a top up?,71,train,banking77,default
banking77-train-7692,How do I verify my top up?,71,train,banking77,default
banking77-train-7693,How do I find the top-up verification code?,71,train,banking77,default
banking77-train-7694,Why does top-up need to be verified?,71,train,banking77,default
banking77-train-7695,why do i have to verify top up?,71,train,banking77,default
banking77-train-7696,"I'm trying to verify my top-up card, but I can't find the code...?",71,train,banking77,default
banking77-train-7697,How can I verify the top-up card?,71,train,banking77,default
banking77-train-7698,how do I find the code to verify the top up card?,71,train,banking77,default
banking77-train-7699,I need to find the top up verification code,71,train,banking77,default
banking77-train-7700,Please help me find my top-up verification code,71,train,banking77,default
banking77-train-7701,Where can I find the verification code for the card top-up?,71,train,banking77,default
banking77-train-7702,Do I need to verify my top-up?,71,train,banking77,default
banking77-train-7703,Why do we need to verify a top-up card?,71,train,banking77,default
banking77-train-7704,I have a top up card. Where is the verification code?,71,train,banking77,default
banking77-train-7705,How do I find the code needed in order to verify my top-up card?,71,train,banking77,default
banking77-train-7706,How do i find my top-up card's verification code?,71,train,banking77,default
banking77-train-7707,How do I verify the top-up?,71,train,banking77,default
banking77-train-7708,How many digits identify the top-up verification code?,71,train,banking77,default
banking77-train-7709,What is the significance of verifying the top-up?,71,train,banking77,default
banking77-train-7710,Why do we need to verify top-up?,71,train,banking77,default
banking77-train-7711,Please verify my top-up card,71,train,banking77,default
banking77-train-7712,Is there a reason why top-up needs verifying?,71,train,banking77,default
banking77-train-7713,I don't know where the top-up verification code is.,71,train,banking77,default
banking77-train-7714,Verifying the top-up seems like a hassle.,71,train,banking77,default
banking77-train-7715,I can't see a verification code anywhere,71,train,banking77,default
banking77-train-7716,Verify top-up card help?,71,train,banking77,default
banking77-train-7717,What do I do to verify a top-up?,71,train,banking77,default
banking77-train-7718,Is there a way to verify a card top-up?,71,train,banking77,default
banking77-train-7719,How to verify top up card?,71,train,banking77,default
banking77-train-7720,Why are top-ups being verified?,71,train,banking77,default
banking77-train-7721,why verify the top up? it doesnt make sense,71,train,banking77,default
banking77-train-7722,The top-up verification code is not visible.,71,train,banking77,default
banking77-train-7723,"I just tried to top-up and now I'm getting an additional verification message, why?",71,train,banking77,default
banking77-train-7724,Where do I find my code to verify my top-up card?,71,train,banking77,default
banking77-train-7725,Why verify the top-ups?,71,train,banking77,default
banking77-train-7726,can you tell me where to find the top-up verification code?,71,train,banking77,default
banking77-train-7727,How do I verify the top-up card?,71,train,banking77,default
banking77-train-7728,Help me verify the card used on a top-up.,71,train,banking77,default
banking77-train-7729,"On a card top-up, where can I verify?",71,train,banking77,default
banking77-train-7730,"I'm trying to verify my top up card, how do I do that?",71,train,banking77,default
banking77-train-7731,What is the verification process used for?,71,train,banking77,default
banking77-train-7732,Where is my top-up verification code?,71,train,banking77,default
banking77-train-7733,Where can i find my top-up verification code?,71,train,banking77,default
banking77-train-7734,Where is the top-up verification code?,71,train,banking77,default
banking77-train-7735,I don't see a code anywhere on my top-up card? Where can I find it? I need to verify!,71,train,banking77,default
banking77-train-7736,Why do i have to verify my top-up card?,71,train,banking77,default
banking77-train-7737,Do I have to verify the top-up?,71,train,banking77,default
banking77-train-7738,Why do I need to verify the top-up?,71,train,banking77,default
banking77-train-7739,Where can I find the verification code for the top up card?,71,train,banking77,default
banking77-train-7740,I can't see a top-up top-up verification code.,71,train,banking77,default
banking77-train-7741,I don't see the verification code for my card transfer.,71,train,banking77,default
banking77-train-7742,Why does top-up require verification?,71,train,banking77,default
banking77-train-7743,is there a reason i need to verify top up,71,train,banking77,default
banking77-train-7744,Is the verification number on the top up card,71,train,banking77,default
banking77-train-7745,What  is the verification process for a top up card?,71,train,banking77,default
banking77-train-7746,Where is the top-up card verification code?,71,train,banking77,default
banking77-train-7747,How do I verify the top up?,71,train,banking77,default
banking77-train-7748,I am looking for my top-up verification code and cannot find it.,71,train,banking77,default
banking77-train-7749,How do i authenticate a top-up card?,71,train,banking77,default
banking77-train-7750,Do I need to verify the top-up?,71,train,banking77,default
banking77-train-7751,What's the deal with verifying the top-up?,71,train,banking77,default
banking77-train-7752,Can you tell me where to find my top-up verification code?,71,train,banking77,default
banking77-train-7753,Where Is the top up verification code found?,71,train,banking77,default
banking77-train-7754,Please tell me how to verify my top up card.,71,train,banking77,default
banking77-train-7755,How do i secure a top-up card?,71,train,banking77,default
banking77-train-7756,What's up with verifying top-ups?,71,train,banking77,default
banking77-train-7757,Why do I need to verify a top-up?,71,train,banking77,default
banking77-train-7758,Can I verify my top-up card?,71,train,banking77,default
banking77-train-7759,Why is it necessary to verify the top up?,71,train,banking77,default
banking77-train-7760,Why should I verify the top-up?,71,train,banking77,default
banking77-train-7761,this verifying the top up is annoying,71,train,banking77,default
banking77-train-7762,Why do we need to verify top-ups?,71,train,banking77,default
banking77-train-7763,How are top-ups verified?,71,train,banking77,default
banking77-train-7764,Tell me how I can verify a card top-up.,71,train,banking77,default
banking77-train-7765,Do i need to verify my top up?,71,train,banking77,default
banking77-train-7766,My top up card needs verification and I don't know how to do it,71,train,banking77,default
banking77-train-7767,Where's my top up code?,71,train,banking77,default
banking77-train-7768,Where do I find the verification code for the card I'm topping up?,71,train,banking77,default
banking77-train-7769,Where can I find the verification code for a top-up?,71,train,banking77,default
banking77-train-7770,Where do i verify a top-up card?,71,train,banking77,default
banking77-train-7771,What is the top up code for?,71,train,banking77,default
banking77-train-7772,why do you verify the top up,71,train,banking77,default
banking77-train-7773,Tell me why I need top-up to be verified?,71,train,banking77,default
banking77-train-7774,"I just want to top-up, why do I need to verify anything?",71,train,banking77,default
banking77-train-7775,Verifying top-up cards necessary?,71,train,banking77,default
banking77-train-7776,Where is the top-up verification code sent?,71,train,banking77,default
banking77-train-7777,What's a verification code?,71,train,banking77,default
banking77-train-7778,Tell me how to verify a top up.,71,train,banking77,default
banking77-train-7779,Where is the verification code display?,71,train,banking77,default
banking77-train-7780,What can I do to verify my card?,71,train,banking77,default
banking77-train-7781,Why is top-up verified?,71,train,banking77,default
banking77-train-7782,Why do I need top-up to be verified?,71,train,banking77,default
banking77-train-7783,How do I authenticate my top-up?,71,train,banking77,default
banking77-train-7784,What is the verification process for my card?,71,train,banking77,default
banking77-train-7785,i don't see the top-up verification code anywhere,71,train,banking77,default
banking77-train-7786,I'm being asked for a verification code. Where do I find it?,71,train,banking77,default
banking77-train-7787,Why does a top- up need to be verify?,71,train,banking77,default
banking77-train-7788,Help my find the verification code on a top-up.,71,train,banking77,default
banking77-train-7789,How can I verify my top up?,71,train,banking77,default
banking77-train-7790,I need help finding the verification code on the top up card.,71,train,banking77,default
banking77-train-7791,What does top-up verification do?,71,train,banking77,default
banking77-train-7792,I CAN NOT FIND THE TOP-UP VERIFICATION CODE.,71,train,banking77,default
banking77-train-7793,How do I go about verifying the top-up card?,71,train,banking77,default
banking77-train-7794,why do i need to verify the top up?,71,train,banking77,default
banking77-train-7795,Are extra charges added for sending out additional cards?,39,train,banking77,default
banking77-train-7796,I'd like to order an additional card,39,train,banking77,default
banking77-train-7797,I want some extra physical cards.,39,train,banking77,default
banking77-train-7798,"I would like open a second card for my daughter, how can you assist me?",39,train,banking77,default
banking77-train-7799,Am I gonna be charged for sending out more cards?,39,train,banking77,default
banking77-train-7800,Would I have to pay anything if I need an additional card?,39,train,banking77,default
banking77-train-7801,Is it possible to get a second card for my daughter?,39,train,banking77,default
banking77-train-7802,Can I get a few more physical cards?,39,train,banking77,default
banking77-train-7803,What's the limit on total number of cards I can have?,39,train,banking77,default
banking77-train-7804,Is there a charge for sending out more cards?,39,train,banking77,default
banking77-train-7805,How much does it cost to get more cards?,39,train,banking77,default
banking77-train-7806,How can I create another card linked to this account?,39,train,banking77,default
banking77-train-7807,May I order another card?,39,train,banking77,default
banking77-train-7808,Can I order another card?,39,train,banking77,default
banking77-train-7809,Can I order a second card?,39,train,banking77,default
banking77-train-7810,Can I have more physical cards?,39,train,banking77,default
banking77-train-7811,How many physical cards am I allowed to have?,39,train,banking77,default
banking77-train-7812,I want to get few more physical cards,39,train,banking77,default
banking77-train-7813,Please tell me if I'm going to be charged for sending out more cards?,39,train,banking77,default
banking77-train-7814,Can I get more cards just incase?,39,train,banking77,default
banking77-train-7815,Would I be able to get a second card?,39,train,banking77,default
banking77-train-7816,Do you charge for sending out more cards?,39,train,banking77,default
banking77-train-7817,I need a second card on this account for my daughter.,39,train,banking77,default
banking77-train-7818,How can I get another card?,39,train,banking77,default
banking77-train-7819,Can I have a third card?,39,train,banking77,default
banking77-train-7820,I have left my card at my parents house. Can you send me a spare one please to use in the meantime?,39,train,banking77,default
banking77-train-7821,I'd like to provide my daughter with a card - could I get an additional card from my account to give her?,39,train,banking77,default
banking77-train-7822,What is the price for an additional card?,39,train,banking77,default
banking77-train-7823,Can I get a second card for free?,39,train,banking77,default
banking77-train-7824,Will I be charged if I add more cards to the account?,39,train,banking77,default
banking77-train-7825,How many cards am I allowed?,39,train,banking77,default
banking77-train-7826,"Can my daughter also have a card issued in her name, but linked to my account?",39,train,banking77,default
banking77-train-7827,I'd like to order another card,39,train,banking77,default
banking77-train-7828,Can I have a supplementary card?,39,train,banking77,default
banking77-train-7829,"I lost my card and need a new one, will it cost me?",39,train,banking77,default
banking77-train-7830,My daughter need a card from this account. Is that possible?,39,train,banking77,default
banking77-train-7831,My daughter would like a card from my account?  Can I do this?,39,train,banking77,default
banking77-train-7832,Are there any fees to get additional cards?,39,train,banking77,default
banking77-train-7833,Can you send me more cards for my account?,39,train,banking77,default
banking77-train-7834,"I would like some more physical cards, what is my limit?",39,train,banking77,default
banking77-train-7835,Can I have a duplicate second card?,39,train,banking77,default
banking77-train-7836,"I want to give a second card for this account to my daughter, would this be possible?",39,train,banking77,default
banking77-train-7837,What is the procedure for me to get more cards on my account?,39,train,banking77,default
banking77-train-7838,Am I permitted to have a spare card?,39,train,banking77,default
banking77-train-7839,I was wondering if I could get a second card on this account? I would like my daughter to have one.,39,train,banking77,default
banking77-train-7840,Do I have to pay for a second card?,39,train,banking77,default
banking77-train-7841,I would like to purchase another card.,39,train,banking77,default
banking77-train-7842,Is it possible to order another card?,39,train,banking77,default
banking77-train-7843,I'd like to have extra cards. Will I have to pay for that?,39,train,banking77,default
banking77-train-7844,How do I get a spare card?,39,train,banking77,default
banking77-train-7845,How do i request more physical cards?,39,train,banking77,default
banking77-train-7846,What steps do I need to get another card?,39,train,banking77,default
banking77-train-7847,I would like more physical cards,39,train,banking77,default
banking77-train-7848,Is there a charge for getting more cards?,39,train,banking77,default
banking77-train-7849,Can I have a second card issued to another family member?,39,train,banking77,default
banking77-train-7850,How do I obtain a second card?,39,train,banking77,default
banking77-train-7851,How much is it to buy another card? I was hoping to buy another one.,39,train,banking77,default
banking77-train-7852,Where do I order additional cards?,39,train,banking77,default
banking77-train-7853,How much would an extra card cost?,39,train,banking77,default
banking77-train-7854,I would like an extra card.,39,train,banking77,default
